note_id,last modification time,tags,Front,Back,Sound,Image,Notes,Part of Speech,Acceptions,Synonymous,Synonymous_sound,Morphemes,Tense,Example Sentence Tibetan,Example Sentence English,Example Sentence Sound,Shesa,Shesa_sound,Sanskrit,Spelling Out,Phrase?
1700134029916,1702725556,Lesson24 LRZTP LRZTP_24 LRZTP_Module_3,རང་ཉིད་,oneself,[sound:L24 Vocabulary_B-12.mp3],"""<a href=""""https://www.google.com/imgres?imgurl=https%3A%2F%2Ftopmeaning.com%2Fenglish%2Fimages%2Fimg%2FEN%2Fo%2Foneself.jpg&amp;tbnid=lKLcdhCl49y6rM&amp;vet=12ahUKEwi7os-gtsiCAxWO5zgGHf7cA38QMygNegQIARB1..i&amp;imgrefurl=https%3A%2F%2Ftopmeaning.com%2Fenglish%2Foneself&amp;docid=vm172M9VAcgKKM&amp;w=250&amp;h=202&amp;q=one%20self&amp;client=firefox-b-d&amp;ved=2ahUKEwi7os-gtsiCAxWO5zgGHf7cA38QMygNegQIARB1""""><div><img alt=""""oneself meaning and definition"""" src=""""paste-af45cca413654e60d46d2f74b50192ecf2301ba8.jpg""""></div><div></div></a>""","རང་ཉིད་ལ་ནད་པ་ལྟ་བུའི་འདུ་ཤེས། the perception of oneself as a sick person, a patient",n,,,,"རང་ = oneself, as in: རང་སྦྱོང་ = home work; ཉིད་ = emphasiser, as in: སྟོང་པ་ཉིད་ = emptiness",,རང་ཉིད་དང་བདག་ཉིད། སོ་སོ་རང་ཉིད་དེ་ཚོ་དོན་དག་གཅིག་པ་རེད། དཔེར་ན། བདག་ཉིད་བདག་གི་མགོན་ཡང་ཡིན། བདག་ཉིད་བདག་གི་སྒྲ་ཡང་ཡིན་ཟེར་བ་ནང་བཞིན་རེད།,"Myself, my own and oneself all mean the same thing. For example, I am my own guardian, I am my own enemy. ",[sound:L24 Vocabulary_B-13.mp3],,,,,
1700134074204,1702725556,Lesson24 LRZTP LRZTP_24 LRZTP_Module_3,སྣོད་ཆས་,Container,[sound:L24 Vocabulary_B-02.mp3],,,n,Pots,སྣོད་,[sound:L24 Vocabulary_B-01.mp3],,,ཐབ་ཚང་ནང་གི་སྣོད་ཆས་དེ་ཚོ་གཙང་མ་ཉར་རོགས་གནང་།,Please keep the containers in the kitchen clean.,[sound:L24 Vocabulary_B-03.mp3],,,,,
1700134198984,1702725556,Lesson24 LRZTP LRZTP_24 LRZTP_Module_3,ཆོས་སྟོན་པ་པོ་,Dharma teacher,[sound:L24 Vocabulary_B-14.mp3],"""<a href=""""https://www.google.com/url?sa=i&amp;url=https%3A%2F%2Fmaitripa.org%2Fpodcast-karma-yangsi-rinpoche%2F&amp;psig=AOvVaw2p_y-2jb9dCgkZXIa03JEs&amp;ust=1700220749264000&amp;source=images&amp;cd=vfe&amp;opi=89978449&amp;ved=0CBIQjRxqFwoTCLCe94G2yIIDFQAAAAAdAAAAABAO""""><img alt=""""Episode 1. &quot;A Talk about Karma&quot; with Yangsi Rinpoche - Maitripa College"""" src=""""YangsiRinpoche_web.jpg""""></a>""",,n,Dharma expounder,,,"ཆོས་ = Dharma; སྟོན་པ་ = to show, to teach as in",,སངས་རྒྱས་བཅོམ་ལྡན་འདས་ཁོང་ཆོས་སྟོན་པ་པོ་གཙོ་བོ་རེད། ཆོས་སྟོན་པ་པོ་ཟེར་ན་ཆོས་གསུང་མཁན་ལ་ཟེར་གྱི་ཡོད་རེད། ,The Buddha Bhagavan is the main expounder of the Dharma. A Dharma expounder refers to the person which teaches the Dharma.,[sound:L24 Vocabulary_B-15.mp3],,,,,
1700134219575,1702725556,Lesson24 LRZTP LRZTP_24 LRZTP_Module_3,ཁ་སྦུབ་པ་,(To place) face down,[sound:L24 Vocabulary_B-04.mp3],"""<a href=""""https://www.google.com/imgres?imgurl=https%3A%2F%2Fwww.researchgate.net%2Fpublication%2F2782261%2Ffigure%2Ffig3%2FAS%3A667864147193864%401536242629464%2FA-Thatcherized-face-Turn-the-page-upside-down-to-see-the-full-extent-of-the-face.ppm&amp;tbnid=J6M1TKEKGCeqwM&amp;vet=12ahUKEwinhcj-o-2CAxUPZmwGHTQfA6QQMygUegUIARCTAQ..i&amp;imgrefurl=https%3A%2F%2Fwww.researchgate.net%2Ffigure%2FA-Thatcherized-face-Turn-the-page-upside-down-to-see-the-full-extent-of-the-face_fig3_2782261&amp;docid=Zr4U4PIoJU-kOM&amp;w=228&amp;h=240&amp;q=turn%20upside%20down&amp;client=firefox-b-d&amp;ved=2ahUKEwinhcj-o-2CAxUPZmwGHTQfA6QQMygUegUIARCTAQ""""><div><img alt=""""A \Thatcherized&quot; face. Turn the page upside down to see the full extent...  | Download Scientific Diagram"""" src=""""images-faf09c757e551ca0143394e45569c53e720aca2d.jpg""""></div><div></div></a>""",,v,(To place) upside down,,,སྦུབ་པ་ = turn/ place a vessel upside down/ mouth on the ground,,སྣོད་ཆས་དེ་ཚོ་བཀྲུས་ཚར་བའི་རྗེས་ལ་ཁ་མར་སྦུབ་བྱས་བཞག་ན་ཆུ་དེ་ཚོ་ལམ་སང་སྐམ་གྱི་རེད། ,"After (you) finish cleaning the containers, flip them upside down, that way they will immediately dry.",[sound:L24 Vocabulary_B-05.mp3],,,,,
1700134514808,1702725556,Lesson24 LRZTP LRZTP_24 LRZTP_Module_3,ཞབས་རྡོལ་བ་,Leaking bottom,[sound:L24 Vocabulary_B-06.mp3],"""<a href=""""https://www.google.com/imgres?imgurl=https%3A%2F%2Fwww.gardeningknowhow.com%2Fwp-content%2Fuploads%2F2021%2F01%2Fclay-pots.jpg&amp;tbnid=7aej9DYVb2UWIM&amp;vet=12ahUKEwitrvXWw-qCAxUvSmwGHbx5AfUQMygBegQIARBK..i&amp;imgrefurl=https%3A%2F%2Fwww.gardeningknowhow.com%2Fspecial%2Fcontainers%2Fdo-pots-need-drain-holes.htm&amp;docid=TVuj2z7D31oOGM&amp;w=1600&amp;h=1200&amp;q=hole%20in%20bottom%20of%20pot&amp;client=firefox-b-d&amp;ved=2ahUKEwitrvXWw-qCAxUvSmwGHbx5AfUQMygBegQIARBK""""><div><img alt=""""The Importance Of Holes In Pots - Can You Use Pots Without Drainage Holes"""" src=""""paste-407c958ea09c14ac2e897b1b8086a49439365bac.jpg""""></div><div></div></a>""",,n,a hole in the bottom,,,"ཞབས་ = foot (H), as in: ཞབས་བྲོ་འཁྲབ་པ་ = to dance, ཞབས་སྐོར་ = kora (H); རྡོལ་ = to come out, burst;",,ཧ་ཡང་དེ་ཐིལ་རྡོལ་ཚར་བཞག ད་ཕན་ཐོག་གི་མ་རེད།,"This pan is leaking, it is useless.",[sound:L24 Vocabulary_B-07.mp3],,,,,
1700134745986,1702725556,Lesson24 LRZTP LRZTP_24 LRZTP_Module_3,འདྲེས་པ་,To mix,[sound:L24 Vocabulary_B-08.mp3],,,v,To mingle,,,,འདྲེ་བ་/འདྲེས་པ་/འདྲེ་བ་,དེ་རིང་ང་ཚལ་འདྲེས་མ་ཅིག་མངག་གི་ཡིན།<br>ཆུ་དང་འོ་མ་མཉམ་དུ་འདྲེས་ཚར་བའི་རྗེས་ལ་དབྱེ་བ་ཕྱེ་ཐུབ་ཡག་དཀའ་ལས་ཁག་པོ་ཡོད་རེད།,"Today I am going to order some mixed vegetables.<br>Once water and milk are mixed, it is hard to split them apart. ",[sound:L24 Vocabulary_B-09.mp3],,,,,
1700135504906,1702725556,Lesson24 LRZTP LRZTP_24 LRZTP_Module_3,་་་དང་ལྡན་པ་,To be endowed with,,,,,"to have, possess, having, be accomplished, in junction with",,,"ལྡན་ = to have, to be endowed with, as in: དགའ་ལྡན་ = Tushita, བཅོམ་ལྡན་འདས་ = The Transcendent Conqueror;",,འདུ་ཤེས་བཞི་དང་ལྡན་པའི་སྒོ་ནས་ཉན་པ།,to listen [in terms of] having these four perceptions,,,,,,
1700899731491,1702725570,Lesson25 LRZTP LRZTP_25 LRZTP_Module_3,སྐྱབས་སུ་མཆི་བ་,To go for refuge,[sound:Tsigsar A_Deckyi-la-01.mp3],"""<img src=""""paste-cb04254fc00d4761df084cd5237d78dc2c356002.jpg"""">""",can mean: “Oh my God...”,v,To take refuge,<div>སྐྱབས་སུ་འགྲོ་བ་</div>,[sound:Tsigsar A_Deckyi-la-11.mp3],"སྐྱབས་ = refuge, as in: སྐྱབས་འགྲོ་ = going for refuge, taking refuge;  སུ་ = ལ་དོན་; མཆི་ = to go, to come",,ང་ཚོས་ནམ་རྒྱུན་དཀོན་མཆོག་གསུམ་ལ་སྐྱབས་སུ་མཆི་ཟེར་ནས་སྐྱབས་འགྲོ་འདོན་གྱི་ཡོད་རེད།<br>སྐྱབས་སུ་འགྲོ་བ་ཟེར་ཡག་དང་སྐྱབས་སུ་མཆི་ཟེར་ཡག་གཉིས་དོན་དག་གཅིག་པ་རེད།,Usually we recite the refuge [prayer] by saying ‘‘I go for refuge in the Three Jewels.”<br>‘‘སྐྱབས་སུ་འགྲོ་བ་’’ and ‘‘སྐྱབས་སུ་མཆི་’’ both have the same meaning.,[sound:Tsigsar A_Deckyi-la-02.mp3][sound:Tsigsar A_Deckyi-la-12.mp3],,,,,
1700899812374,1702725570,Lesson25 LRZTP LRZTP_25 LRZTP_Module_3,ག་རེ་ཡིན་ན་,I wonder what...,[sound:Tsigsar A_Deckyi-la-03.mp3],"""<img src=""""paste-133d5021fcd8be4c7afc6903f78c0ece71d022f7.jpg"""">""",,,,,,ག་རེ་ = what; ཡིན་ན། = I wonder,,ང་ཞོགས་པས་རྟག་པར་ཡར་ལངས་པའི་རྗེས་ལ་མགོ་ཞེ་བོ་ཅིག་ན་གི་འདུག ག་རེ་ཡིན་ན།,Every morning after getting up I have a big headache. I wonder why.,[sound:Tsigsar A_Deckyi-la-04.mp3],,,,,
1700899945651,1702725570,Lesson25 LRZTP LRZTP_25 LRZTP_Module_3,ཡུལ་,Object,[sound:Tsigsar A_Deckyi-la-05.mp3],,,n,"1) sense objects, sensory objects, field, phenomena, subject of thought.<br>2) place, Location, as one of the ten non-concurrent formations. country, land, area, location, province.<br>3) homeland, village.<br>4) scope, domain, spatial sequence, sphere, region, limit, reach.",,,"ཡུལ་ = object, place, as in: འབྲུག་ཡུལ་ = Bhutan, བལ་ཡུལ་ = Nepal, དམིགས་ཡུལ་ = aim, objective;",,སྤྱིར་བཏང་ཡུལ་ཟེར་ན་བྱ་བའི་ཡུལ་ལ་ཟེར་གྱི་ཡོད་རེད། ཡིན་ནའི་སྐབས་རེ་ས་ཆ་དེ་འདྲས་ལ་ཡང་གོ་གི་ཡོད་རེད།,Generally ‘‘object” refers to an object of action. But sometimes it also means a place.,[sound:Tsigsar A_Deckyi-la-06.mp3],,,,,
1700900190359,1702725570,Lesson25 LRZTP LRZTP_25 LRZTP_Module_3,ཁྱད་པར་ཅན་,"excellent, extraordinary, distinguished",[sound:Tsigsar A_Deckyi-la-07.mp3],"""<img src=""""paste-97b13c1c767d05eeae55888b794917b1d0a7f832.jpg"""">""",,adj,"1) supreme, excellent, extraordinary, exceptional, superior, holy.<br>2) definite, genuine, unique, outstanding.<br>3) distinguishing, particular, specific, distinct, distinctive, different, special.<br>4) the four highest realms of form. Syn ཚངས་རིས་ལྔ་",,,"ཁྱད་པར་ = difference, as in: ཁྱད་མཚར་པོ་ = strange; ཅན་ = having, as in: སེམས་ཅན་ = animal, sentient being",,ཁྱད་པར་ཅན་ཟེར་ཡག་དེ་ཡིག་སྐད་རེད། དེ་ཁ་སྐད་ནང་ལ་དམིགས་བསལ་དང་མཐུན་མོང་མ་ཡིན་པ་ལ་གོ་གི་ཡོད་རེད།,‘‘ཁྱད་པར་ཅན་’’ is a literary expression. In spoken langauge it means special or unique.,[sound:Tsigsar A_Deckyi-la-08.mp3],,,,,
1700900278489,1702725570,Lesson25 LRZTP LRZTP_25 LRZTP_Module_3,ཡོན་ཏན་མཐོང་བ་,To see good qualities,[sound:Tsigsar A_Deckyi-la-09.mp3],"""<img src=""""paste-c60e5eb474bf10e2b89b2830cd26b225e4d0b938.jpg"""">""",,v,To see positive attributes,,,"ཡོན་ཏན་ = qualities, as in: ཡོན་ཏན་མཛོད་ = Treasury of Qualities; མཐོང་བ་ = to see, as in: མཐོང་ལམ་ = Path of Seeing, མཐོང་ཆུང་བྱེད་པ་ = to look down upon;",,མི་ལ་སྐྱོན་དང་ཡོན་ཏན་གཉིས་ཀ་ཡོད་རེད། ང་ཚོས་མི་གཞན་གྱི་ཡོན་ཏན་མཐོང་ནས་གུས་ཞབས་བྱེད་དགོས་རེད།,"People have both flaws and good qualities. Having seen good qualities in other people, we should pay them respect.",[sound:Tsigsar A_Deckyi-la-10.mp3],,,,,
1700900519539,1702725570,Lesson25 LRZTP LRZTP_25 LRZTP_Module_3,སྐྱབས་,Refuge,[sound:Tsigsar A_Deckyi-la-13.mp3],"""<img src=""""paste-3f573a1f8186f8b478afb7926abb932b9789c91e.jpg"""">""",,n,"savior, protector, shelter, defense",,,"སྐྱབས་ = refuge, as in: སྐྱབས་ཡུལ་ = objects of refuge;",,ཁྱེད་རང་གིས་སེམས་ཅན་གྱི་སྲོག་སྐྱབས་མྱོང་ཡོད་པས།,Have you ever protected animals’ lives?,[sound:Tsigsar A_Deckyi-la-14.mp3],,,,,
1700900628661,1702725570,Lesson25 LRZTP LRZTP_25 LRZTP_Module_3,གོང་དང་གཅིག་པ་,Same as above,[sound:Tsigsar A_Deckyi-la-15.mp3],"""<img src=""""paste-07f72f0276e9fe0fbf231e8a276a2c9a632a1bbc.jpg"""">""",,,Same as before,སྔོན་མ་དང་གཅིག་པ་,,"གོང་ = above, as in: གོང་ས་མཆོག = His Holiness; དང་ = དང་སྒྲ་; གཅིག་པ་ = same, as in: གཅིག = one, གཅིག་པུ་ = alone",,གོང་དང་གཅིག་པ་ཟེར་ན་སྔོན་མ་དང་གཅིག་པ་ཟེར་གྱི་ཡོད་རེད། དཔེར་ན། ངས་འདིར་བཤད་ཡག་དེ་གོང་དང་གཅིག་པ་རེད། ལྟ་བུ།,"‘‘Same as above” means ‘‘same as before.” For example, what I am saying here is the same as above, etc.",[sound:Tsigsar A_Deckyi-la-16.mp3],,,,,
1700911493534,1702725570,Lesson25 LRZTP LRZTP_25 LRZTP_Module_3,འཇིགས་སྐྲག་,Terror,[sound:Tsigsar B_Male-01.mp3],"""<img src=""""paste-2c8c806a963d09d50433ce7d6508ed2a721ccca1.jpg"""">""",,n,Strong fear,,,"འཇིགས་པ་ = fear, frightened, as in: འཇིགས་མེད་གླིང་པ་ = Jigme Lingpa; སྐྲག་པ་ = to be terrified, afraid; ",,སེམས་ཅན་ཚང་མ་ལ་འཇིགས་སྐྲག་གི་སྡུག་བསྔལ་ཡོད་རེད།,All beings suffer from strong fear.,[sound:Tsigsar B_Male-02.mp3],,,,,
1700911597231,1702725570,Lesson25 LRZTP LRZTP_25 LRZTP_Module_3,སྐྱོབས་པ་,To protect,[sound:Tsigsar B_Male-03.mp3],"""<img src=""""paste-4d48e66cfda333a07598fb45de0fbff5f269c2d6.jpg"""">""",,v,,,,"སྐྱོབས་ = refuge, as in: སྲུང་སྐྱོབ་བྱེད་པ་ = to protect",སྐྱོབ་པ་ བསྐྱབས་པ་ བསྐྱབ་པ་ སྐྱོབས་,ངས་ཉིན་ལྟར་དཀོན་མཆོག་ལ་འཇིགས་པ་ལས་སྐྱོབས་རོགས་གནང་ཟེར་སྨོན་ལམ་རྒྱག་གི་ཡོད།,"Every day I pray to the Three Jewels, “Please, protect me from fear.”",[sound:Tsigsar B_Male-04.mp3],,,,,
1700911671013,1702725570,Lesson25 LRZTP LRZTP_25 LRZTP_Module_3,སྐྱབས་ཡུལ་,The objects of refuge,[sound:Tsigsar B_Male-05.mp3],"""<img src=""""paste-5254f3536a734ecb368f6299e4c3034cee1b245d.jpg"""">""",,n,The fields of refuge,,,"སྐྱབས་ = refuge, see above; ཡུལ་ = object, country, as in: བལ་ཡུལ་ = Nepal, འབྲུག་ཡུལ་ = Bhutan, དམིགས་ཡུལ་ = objective, aim;",,ཆོས་ལུགས་ཚང་མའི་སྐྱབས་ཡུལ་གྱི་དཀོན་མཆོག་གཅིག་པ་མ་རེད།,Precious jewels that are objects of refuge are not the same in all religions.,[sound:Tsigsar B_Male-06.mp3],,,,,
1700912022562,1702725570,Lesson25 LRZTP LRZTP_25 LRZTP_Module_3,དཀོན་མཆོག་གསུམ་,The Three Jewels,[sound:Tsigsar B_Male-07.mp3],"""<img src=""""paste-61d6da28e70dfeaa1155dd1810ec567085cf6e8f.jpg"""">""",,n,"the Triple Gem, the Three Rare and Sublime Ones",,,"དཀོན་ = དཀོན་པོ་ = rare; མཆོག = supreme, as in: མཆོག་ཏུ་གྱུར་ = highest, གོང་ས་མཆོག = His Holiness; གསུམ་ = three, as in: དད་པ་གསུམ་ = the three [types of] faith",,ནང་པའི་དཀོན་མཆོག་གསུམ་པོ་དེ་སངས་རྒྱས་དང་། ཆོས། དགེ་འདུན་གསུམ་རེད། དེ་ཚོ་གསུམ་སྐྱབས་སུ་འགྲོ་སའི་ཡུལ་རེད།,"The Buddhist Three Jewels are: the Buddha, the Dharma and the Sangha. These three are the objects of refuge.",[sound:Tsigsar B_Male-08.mp3],,,,,
